#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   8.74075      3.513378  0.000  0.008  0.000  0.003  0.317  0.293  0.000  0.098  0.106  0.824
   8.68948      3.681986  0.000  0.009  0.000  0.003  0.289  0.321  0.000  0.107  0.096  0.824
   8.63821      3.841584  0.000  0.009  0.000  0.003  0.252  0.355  0.000  0.118  0.084  0.822
   8.58694      3.990368  0.000  0.009  0.000  0.003  0.199  0.406  0.000  0.135  0.066  0.818
   8.53567      4.120356  0.000  0.005  0.000  0.002  0.107  0.497  0.000  0.166  0.036  0.813
   8.48440      4.187591  0.000  0.000  0.000  0.000  0.000  0.609  0.000  0.203  0.000  0.812
   8.48440      3.166055  0.007  0.000  0.000  0.000  0.274  0.000  0.492  0.000  0.091  0.864
   8.43313      3.023597  0.002  0.000  0.019  0.000  0.172  0.000  0.345  0.000  0.057  0.596
   8.38186      2.818989  0.000  0.000  0.023  0.000  0.132  0.000  0.316  0.000  0.044  0.516
   8.33059      2.700806  0.000  0.000  0.000  0.000  0.233  0.000  0.000  0.000  0.698  0.930
   8.27932      2.708734  0.000  0.000  0.000  0.000  0.233  0.000  0.000  0.000  0.698  0.931
   8.22805      2.718583  0.000  0.000  0.000  0.000  0.233  0.000  0.000  0.000  0.699  0.932
   8.17678      2.730106  0.000  0.000  0.000  0.000  0.233  0.000  0.000  0.000  0.700  0.934
   8.12551      2.743013  0.000  0.000  0.000  0.000  0.234  0.000  0.000  0.000  0.702  0.936
   8.07424      2.756971  0.000  0.000  0.000  0.000  0.234  0.000  0.000  0.000  0.703  0.937
   8.02297      2.771594  0.000  0.000  0.000  0.000  0.235  0.000  0.000  0.000  0.704  0.939
   7.97170      2.964262  0.000  0.014  0.000  0.005  0.000  0.546  0.000  0.182  0.000  0.747
   7.92043      3.218614  0.000  0.014  0.000  0.005  0.000  0.540  0.000  0.180  0.000  0.738
   7.86916      3.468902  0.000  0.013  0.000  0.004  0.000  0.536  0.000  0.179  0.000  0.732
   7.81789      3.709195  0.000  0.012  0.000  0.004  0.000  0.534  0.000  0.178  0.000  0.728
   7.76662      3.932915  0.000  0.010  0.000  0.003  0.000  0.534  0.000  0.178  0.000  0.725
   7.71535      4.132674  0.000  0.007  0.000  0.002  0.000  0.536  0.000  0.179  0.000  0.724
   7.66408      4.300461  0.000  0.005  0.000  0.002  0.000  0.539  0.000  0.180  0.000  0.725
   7.61281      4.428041  0.000  0.002  0.000  0.001  0.000  0.542  0.000  0.181  0.000  0.726
   7.56153      4.430711  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.617  0.000  0.823
   7.51026      4.423491  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   7.51026      0.396656  0.000  0.000  0.000  0.000  0.614  0.000  0.000  0.000  0.205  0.819
   7.43757      0.413700  0.000  0.000  0.000  0.000  0.614  0.000  0.000  0.000  0.205  0.819
   7.36487      0.534431  0.000  0.000  0.001  0.000  0.000  0.324  0.000  0.108  0.000  0.433
   7.29217      0.996022  0.000  0.000  0.002  0.000  0.000  0.319  0.000  0.106  0.000  0.428
   7.21948      1.457012  0.000  0.000  0.003  0.000  0.000  0.324  0.000  0.108  0.000  0.436
   7.14678      1.784752  0.007  0.000  0.000  0.000  0.002  0.000  0.848  0.000  0.001  0.859
   7.07408      1.907273  0.000  0.000  0.000  0.000  0.000  0.139  0.000  0.416  0.000  0.554
   7.00138      2.192595  0.000  0.000  0.000  0.000  0.000  0.145  0.000  0.436  0.000  0.582
   6.92869      2.455115  0.000  0.000  0.000  0.000  0.000  0.152  0.000  0.457  0.000  0.609
   6.85599      2.697451  0.000  0.000  0.000  0.000  0.000  0.159  0.000  0.476  0.000  0.635
   6.78329      2.921428  0.000  0.000  0.000  0.000  0.000  0.165  0.000  0.495  0.000  0.660
   6.71060      3.128441  0.000  0.000  0.000  0.000  0.000  0.171  0.000  0.513  0.000  0.684
   6.63790      3.319030  0.000  0.000  0.000  0.000  0.000  0.177  0.000  0.531  0.000  0.707
   6.56520      3.493332  0.000  0.000  0.000  0.000  0.000  0.182  0.000  0.547  0.000  0.729
   6.49250      3.651035  0.000  0.000  0.000  0.000  0.000  0.187  0.000  0.561  0.000  0.749
   6.41981      3.791804  0.000  0.000  0.000  0.000  0.000  0.192  0.000  0.575  0.000  0.766
   6.34711      3.915459  0.000  0.000  0.000  0.000  0.000  0.195  0.000  0.586  0.000  0.782
   6.27441      4.022178  0.000  0.000  0.000  0.000  0.000  0.199  0.000  0.596  0.000  0.794
   6.20172      4.147098  0.001  0.032  0.000  0.011  0.567  0.000  0.000  0.000  0.189  0.801
   6.12902      4.187591  0.000  0.000  0.000  0.000  0.000  0.609  0.000  0.203  0.000  0.812
   6.12902      4.187591  0.000  0.000  0.000  0.000  0.000  0.609  0.000  0.203  0.000  0.812
   6.09267      4.219785  0.000  0.000  0.000  0.000  0.000  0.204  0.000  0.611  0.000  0.815
   6.05632      4.156432  0.000  0.011  0.000  0.033  0.189  0.000  0.000  0.000  0.567  0.800
   6.01997      4.098521  0.000  0.000  0.000  0.000  0.000  0.599  0.000  0.200  0.000  0.798
   5.98362      4.076275  0.000  0.000  0.001  0.000  0.000  0.593  0.000  0.198  0.000  0.792
   5.94728      4.058849  0.000  0.000  0.001  0.000  0.000  0.587  0.000  0.196  0.000  0.784
   5.91093      4.046902  0.000  0.000  0.001  0.000  0.000  0.581  0.000  0.194  0.000  0.776
   5.87458      4.041106  0.000  0.000  0.002  0.000  0.000  0.573  0.000  0.191  0.000  0.766
   5.83823      4.042147  0.000  0.000  0.003  0.000  0.000  0.564  0.000  0.188  0.000  0.755
   5.80188      4.050778  0.000  0.000  0.004  0.000  0.000  0.554  0.000  0.185  0.000  0.743
   5.76553      4.067737  0.000  0.000  0.005  0.000  0.000  0.543  0.000  0.181  0.000  0.730
   5.72918      4.093798  0.000  0.000  0.006  0.000  0.000  0.532  0.000  0.177  0.000  0.716
   5.69284      4.129682  0.000  0.000  0.007  0.000  0.000  0.521  0.000  0.174  0.000  0.702
   5.65649      4.175889  0.000  0.000  0.008  0.000  0.000  0.511  0.000  0.170  0.000  0.689
   5.62014      4.232539  0.000  0.000  0.009  0.000  0.000  0.502  0.000  0.168  0.000  0.679
   5.58379      4.299113  0.000  0.000  0.009  0.000  0.000  0.498  0.000  0.166  0.000  0.673
   5.54744      4.373117  0.000  0.000  0.008  0.000  0.000  0.500  0.000  0.167  0.000  0.675
   5.51109      4.421902  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   5.47474      4.423104  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   5.43840      4.423491  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   5.43840      4.423491  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   5.37544      4.348537  0.000  0.000  0.005  0.000  0.000  0.191  0.000  0.574  0.000  0.770
   5.31248      4.174659  0.000  0.000  0.011  0.000  0.000  0.170  0.000  0.509  0.000  0.689
   5.24952      3.962993  0.000  0.000  0.015  0.000  0.000  0.155  0.000  0.465  0.000  0.635
   5.18657      3.739116  0.000  0.000  0.016  0.000  0.000  0.146  0.000  0.438  0.000  0.601
   5.12361      3.511992  0.000  0.000  0.017  0.000  0.000  0.140  0.000  0.421  0.000  0.578
   5.06065      3.284687  0.000  0.000  0.016  0.000  0.000  0.136  0.000  0.409  0.000  0.562
   4.99769      3.057695  0.000  0.000  0.015  0.000  0.000  0.134  0.000  0.401  0.000  0.549
   4.93473      2.830352  0.000  0.000  0.014  0.000  0.000  0.131  0.000  0.394  0.000  0.539
   4.87178      2.601089  0.000  0.000  0.013  0.000  0.000  0.129  0.000  0.387  0.000  0.529
   4.80882      2.367596  0.000  0.000  0.011  0.000  0.000  0.127  0.000  0.381  0.000  0.519
   4.74586      2.127254  0.000  0.000  0.009  0.000  0.000  0.125  0.000  0.375  0.000  0.509
   4.68290      1.876902  0.000  0.000  0.008  0.000  0.000  0.123  0.000  0.368  0.000  0.499
   4.61995      1.794840  0.008  0.000  0.000  0.000  0.000  0.000  0.851  0.000  0.000  0.859
   4.55699      1.636045  0.000  0.000  0.000  0.000  0.000  0.353  0.000  0.118  0.000  0.470
   4.49403      1.234895  0.000  0.000  0.000  0.000  0.000  0.339  0.000  0.113  0.000  0.452
   4.43107      0.827740  0.000  0.000  0.000  0.000  0.000  0.332  0.000  0.111  0.000  0.442
   4.36812      0.447666  0.000  0.000  0.000  0.000  0.205  0.000  0.000  0.000  0.615  0.820
   4.30516      0.409451  0.000  0.000  0.000  0.000  0.205  0.000  0.000  0.000  0.614  0.819
   4.24220      0.396656  0.000  0.000  0.000  0.000  0.614  0.000  0.000  0.000  0.205  0.819
   4.24220      0.396656  0.000  0.000  0.000  0.000  0.614  0.000  0.000  0.000  0.205  0.819
   4.19093      0.455297  0.000  0.000  0.000  0.000  0.585  0.000  0.000  0.000  0.195  0.780
   4.13966      0.604640  0.000  0.000  0.000  0.000  0.533  0.000  0.000  0.000  0.178  0.711
   4.08839      0.803769  0.000  0.000  0.000  0.000  0.491  0.000  0.000  0.000  0.164  0.655
   4.03712      1.028308  0.000  0.000  0.000  0.000  0.463  0.000  0.000  0.000  0.154  0.617
   3.98585      1.265938  0.000  0.000  0.000  0.000  0.148  0.000  0.000  0.000  0.445  0.593
   3.93458      1.509754  0.000  0.000  0.000  0.000  0.144  0.000  0.000  0.000  0.433  0.578
   3.88331      1.755079  0.000  0.000  0.000  0.000  0.142  0.000  0.000  0.000  0.426  0.568
   3.83204      1.998239  0.000  0.000  0.000  0.000  0.141  0.000  0.000  0.000  0.422  0.563
   3.78077      2.235783  0.000  0.000  0.000  0.000  0.140  0.000  0.000  0.000  0.421  0.561
   3.72950      2.464532  0.000  0.000  0.000  0.000  0.140  0.000  0.000  0.000  0.421  0.561
   3.67823      2.681239  0.000  0.000  0.000  0.000  0.141  0.000  0.000  0.000  0.422  0.563
   3.62696      2.882719  0.000  0.000  0.000  0.000  0.142  0.000  0.000  0.000  0.425  0.566
   3.57569      3.065735  0.000  0.000  0.000  0.000  0.143  0.000  0.000  0.000  0.428  0.570
   3.52442      3.227144  0.000  0.000  0.000  0.000  0.144  0.000  0.000  0.000  0.431  0.574
   3.47314      3.364051  0.000  0.000  0.000  0.000  0.144  0.000  0.000  0.000  0.433  0.578
   3.42187      3.473646  0.000  0.000  0.000  0.000  0.146  0.000  0.000  0.000  0.436  0.581
   3.37060      3.553643  0.000  0.000  0.000  0.000  0.146  0.000  0.000  0.000  0.438  0.584
   3.31933      3.602367  0.000  0.000  0.000  0.000  0.146  0.000  0.000  0.000  0.439  0.586
   3.26806      3.618726  0.000  0.000  0.000  0.000  0.146  0.000  0.000  0.000  0.440  0.586
   3.26806      3.618726  0.000  0.000  0.000  0.000  0.147  0.000  0.000  0.000  0.440  0.586
   3.19537      3.531281  0.000  0.001  0.000  0.002  0.144  0.000  0.000  0.000  0.431  0.578
   3.12267      3.316018  0.000  0.002  0.000  0.006  0.139  0.000  0.000  0.000  0.418  0.565
   3.04997      3.045726  0.000  0.003  0.000  0.008  0.137  0.000  0.000  0.000  0.412  0.559
   2.97727      2.762595  0.000  0.003  0.000  0.009  0.137  0.000  0.000  0.000  0.411  0.560
   2.90458      2.573640  0.000  0.000  0.028  0.000  0.000  0.581  0.000  0.194  0.000  0.802
   2.83188      2.616863  0.017  0.003  0.000  0.001  0.464  0.000  0.039  0.000  0.155  0.679
   2.75918      2.588293  0.020  0.002  0.000  0.001  0.480  0.000  0.062  0.000  0.160  0.723
   2.68649      2.627207  0.020  0.000  0.000  0.000  0.492  0.000  0.089  0.000  0.164  0.766
   2.61379      2.717176  0.019  0.000  0.000  0.000  0.498  0.000  0.122  0.000  0.166  0.805
   2.54109      2.834592  0.017  0.000  0.000  0.000  0.499  0.000  0.159  0.000  0.166  0.841
   2.46839      2.951304  0.014  0.000  0.000  0.000  0.492  0.000  0.199  0.000  0.164  0.869
   2.39570      3.037258  0.012  0.000  0.000  0.000  0.477  0.000  0.242  0.000  0.159  0.889
   2.32300      3.064570  0.009  0.000  0.000  0.000  0.451  0.000  0.286  0.000  0.150  0.897
   2.25030      3.013282  0.008  0.000  0.000  0.000  0.416  0.000  0.330  0.000  0.139  0.891
   2.17761      2.876221  0.007  0.000  0.000  0.000  0.370  0.000  0.371  0.000  0.123  0.872
   2.10491      2.660253  0.007  0.001  0.000  0.000  0.316  0.000  0.416  0.000  0.105  0.844
   2.03221      2.385244  0.008  0.001  0.000  0.000  0.244  0.000  0.478  0.000  0.081  0.812
   1.95951      2.094312  0.010  0.000  0.000  0.000  0.127  0.000  0.603  0.000  0.042  0.782
   1.88682      1.936665  0.013  0.000  0.000  0.000  0.000  0.000  0.757  0.000  0.000  0.770
   1.88682      1.936665  0.013  0.000  0.000  0.000  0.000  0.000  0.757  0.000  0.000  0.770
   1.85047      1.973842  0.012  0.000  0.000  0.000  0.032  0.000  0.718  0.000  0.011  0.772
   1.81412      2.057604  0.011  0.000  0.000  0.000  0.080  0.000  0.659  0.000  0.027  0.777
   1.77777      2.159092  0.010  0.000  0.000  0.000  0.119  0.000  0.616  0.000  0.040  0.784
   1.74142      2.265551  0.010  0.000  0.000  0.000  0.147  0.000  0.586  0.000  0.049  0.792
   1.70507      2.371436  0.009  0.000  0.000  0.000  0.169  0.000  0.565  0.000  0.056  0.800
   1.66873      2.473993  0.009  0.000  0.000  0.000  0.186  0.000  0.550  0.000  0.062  0.808
   1.63238      2.571648  0.009  0.000  0.000  0.000  0.201  0.000  0.539  0.000  0.067  0.815
   1.59603      2.663378  0.008  0.000  0.000  0.000  0.213  0.000  0.530  0.000  0.071  0.823
   1.55968      2.748484  0.008  0.000  0.000  0.000  0.224  0.000  0.523  0.000  0.075  0.830
   1.52333      2.826449  0.008  0.000  0.000  0.000  0.233  0.000  0.517  0.000  0.078  0.836
   1.48698      2.896877  0.008  0.000  0.000  0.000  0.242  0.000  0.512  0.000  0.081  0.842
   1.45063      2.959471  0.008  0.000  0.000  0.000  0.249  0.000  0.507  0.000  0.083  0.847
   1.41429      3.014012  0.007  0.000  0.000  0.000  0.256  0.000  0.503  0.000  0.085  0.852
   1.37794      3.060340  0.007  0.000  0.000  0.000  0.261  0.000  0.500  0.000  0.087  0.855
   1.34159      3.098339  0.007  0.000  0.000  0.000  0.266  0.000  0.497  0.000  0.089  0.859
   1.30524      3.127947  0.007  0.000  0.000  0.000  0.269  0.000  0.495  0.000  0.090  0.861
   1.26889      3.149110  0.007  0.000  0.000  0.000  0.272  0.000  0.494  0.000  0.091  0.863
   1.23254      3.161821  0.007  0.000  0.000  0.000  0.273  0.000  0.493  0.000  0.091  0.864
   1.19619      3.166055  0.007  0.000  0.000  0.000  0.274  0.000  0.492  0.000  0.091  0.864
   1.19619      3.166055  0.007  0.000  0.000  0.000  0.274  0.000  0.492  0.000  0.091  0.864
   1.13324      3.132674  0.007  0.000  0.000  0.000  0.274  0.000  0.485  0.000  0.091  0.857
   1.07028      3.037650  0.009  0.001  0.000  0.002  0.273  0.000  0.463  0.000  0.091  0.838
   1.00732      2.894776  0.011  0.001  0.000  0.003  0.274  0.000  0.431  0.000  0.091  0.811
   0.94436      2.722401  0.015  0.001  0.000  0.003  0.277  0.000  0.392  0.000  0.092  0.781
   0.88141      2.542438  0.000  0.001  0.000  0.000  0.220  0.000  0.000  0.000  0.657  0.878
   0.81845      2.499212  0.000  0.001  0.000  0.000  0.214  0.000  0.000  0.000  0.641  0.857
   0.75549      2.463467  0.000  0.002  0.000  0.001  0.207  0.000  0.000  0.000  0.622  0.832
   0.69253      2.441206  0.000  0.003  0.000  0.001  0.200  0.000  0.000  0.000  0.600  0.804
   0.62958      2.438213  0.000  0.004  0.000  0.001  0.192  0.000  0.000  0.000  0.576  0.773
   0.56662      2.459740  0.000  0.005  0.000  0.002  0.184  0.000  0.000  0.000  0.551  0.741
   0.50366      2.510156  0.000  0.006  0.000  0.002  0.175  0.000  0.000  0.000  0.524  0.707
   0.44070      2.592496  0.000  0.007  0.000  0.002  0.166  0.000  0.000  0.000  0.497  0.673
   0.37775      2.571995  0.000  0.000  0.030  0.000  0.000  0.188  0.000  0.564  0.000  0.781
   0.31479      2.645766  0.010  0.002  0.000  0.007  0.396  0.000  0.014  0.000  0.132  0.561
   0.25183      2.890635  0.006  0.003  0.000  0.008  0.401  0.000  0.007  0.000  0.134  0.557
   0.18887      3.143222  0.003  0.002  0.000  0.007  0.408  0.000  0.002  0.000  0.136  0.558
   0.12592      3.376818  0.001  0.002  0.000  0.005  0.419  0.000  0.001  0.000  0.140  0.567
   0.06296      3.551745  0.000  0.001  0.000  0.002  0.432  0.000  0.000  0.000  0.144  0.579
   0.00000      3.618726  0.000  0.000  0.000  0.000  0.147  0.000  0.000  0.000  0.440  0.586
 
# Band-Index:   13
   0.00000      3.618733  0.000  0.000  0.000  0.000  0.440  0.000  0.000  0.000  0.147  0.586
   0.06296      3.559732  0.000  0.002  0.000  0.001  0.145  0.000  0.000  0.000  0.434  0.581
   0.12592      3.410767  0.000  0.005  0.000  0.002  0.142  0.000  0.000  0.000  0.425  0.574
   0.18887      3.222171  0.000  0.008  0.000  0.003  0.142  0.000  0.000  0.000  0.425  0.577
   0.25183      3.030390  0.000  0.009  0.000  0.003  0.145  0.000  0.000  0.000  0.434  0.590
   0.31479      2.855561  0.000  0.009  0.000  0.003  0.150  0.000  0.000  0.000  0.450  0.613
   0.37775      2.708039  0.000  0.008  0.000  0.003  0.157  0.000  0.000  0.000  0.472  0.641
   0.44070      2.773670  0.000  0.000  0.036  0.000  0.000  0.176  0.000  0.527  0.000  0.739
   0.50366      2.971764  0.000  0.000  0.042  0.000  0.000  0.162  0.000  0.485  0.000  0.689
   0.56662      3.153661  0.000  0.000  0.048  0.000  0.000  0.145  0.000  0.436  0.000  0.629
   0.62958      3.306312  0.000  0.000  0.052  0.000  0.000  0.126  0.000  0.379  0.000  0.557
   0.69253      3.418300  0.000  0.000  0.055  0.000  0.000  0.105  0.000  0.314  0.000  0.474
   0.75549      3.483378  0.000  0.000  0.057  0.000  0.000  0.082  0.000  0.245  0.000  0.384
   0.81845      3.503147  0.000  0.000  0.058  0.000  0.000  0.060  0.000  0.180  0.000  0.297
   0.88141      3.487164  0.000  0.000  0.058  0.000  0.000  0.041  0.000  0.122  0.000  0.220
   0.94436      3.449473  0.000  0.000  0.057  0.000  0.000  0.025  0.000  0.076  0.000  0.158
   1.00732      3.404393  0.000  0.000  0.057  0.000  0.000  0.014  0.000  0.041  0.000  0.112
   1.07028      3.363791  0.000  0.000  0.057  0.000  0.000  0.006  0.000  0.018  0.000  0.081
   1.13324      3.336157  0.000  0.000  0.057  0.000  0.000  0.001  0.000  0.004  0.000  0.062
   1.19619      3.326385  0.000  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   1.19619      3.326385  0.000  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   1.23254      3.365088  0.000  0.000  0.056  0.000  0.000  0.012  0.000  0.004  0.000  0.072
   1.26889      3.473795  0.000  0.000  0.054  0.000  0.000  0.042  0.000  0.014  0.000  0.110
   1.30524      3.636140  0.000  0.000  0.052  0.000  0.000  0.078  0.000  0.026  0.000  0.156
   1.34159      3.835622  0.000  0.000  0.049  0.000  0.000  0.113  0.000  0.038  0.000  0.200
   1.37794      4.059555  0.000  0.000  0.047  0.000  0.000  0.144  0.000  0.048  0.000  0.239
   1.41429      4.299105  0.000  0.000  0.045  0.000  0.000  0.171  0.000  0.057  0.000  0.272
   1.45063      4.548064  0.000  0.000  0.043  0.000  0.000  0.194  0.000  0.065  0.000  0.301
   1.48698      4.801776  0.000  0.000  0.040  0.000  0.000  0.214  0.000  0.071  0.000  0.325
   1.52333      5.056448  0.000  0.000  0.037  0.000  0.000  0.232  0.000  0.077  0.000  0.347
   1.55968      5.308690  0.000  0.000  0.034  0.000  0.000  0.249  0.000  0.083  0.000  0.366
   1.59603      5.555188  0.000  0.000  0.030  0.000  0.000  0.265  0.000  0.088  0.000  0.383
   1.63238      5.792492  0.000  0.000  0.026  0.000  0.000  0.280  0.000  0.093  0.000  0.399
   1.66873      6.016941  0.000  0.000  0.022  0.000  0.000  0.295  0.000  0.098  0.000  0.415
   1.70507      6.224563  0.000  0.000  0.017  0.000  0.000  0.309  0.000  0.103  0.000  0.429
   1.74142      6.411149  0.000  0.000  0.012  0.000  0.000  0.323  0.000  0.108  0.000  0.443
   1.77777      6.572223  0.000  0.000  0.007  0.000  0.000  0.336  0.000  0.112  0.000  0.456
   1.81412      6.703565  0.000  0.000  0.003  0.000  0.000  0.349  0.000  0.116  0.000  0.469
   1.85047      6.801463  0.000  0.000  0.001  0.000  0.000  0.360  0.000  0.120  0.000  0.481
   1.88682      6.863226  0.000  0.000  0.000  0.000  0.000  0.125  0.000  0.367  0.000  0.492
   1.88682      6.863227  0.000  0.000  0.000  0.000  0.000  0.171  0.000  0.321  0.000  0.492
   1.95951      6.779048  0.000  0.000  0.000  0.000  0.000  0.117  0.000  0.351  0.000  0.468
   2.03221      6.701808  0.000  0.000  0.000  0.000  0.000  0.110  0.000  0.331  0.000  0.442
   2.10491      6.511037  0.000  0.000  0.025  0.000  0.000  0.390  0.000  0.130  0.000  0.545
   2.17761      6.197044  0.000  0.000  0.036  0.000  0.000  0.393  0.000  0.131  0.000  0.560
   2.25030      5.835113  0.000  0.000  0.045  0.000  0.000  0.398  0.000  0.133  0.000  0.575
   2.32300      5.446843  0.000  0.000  0.052  0.000  0.000  0.405  0.000  0.135  0.000  0.592
   2.39570      5.047450  0.000  0.000  0.055  0.000  0.000  0.417  0.000  0.139  0.000  0.611
   2.46839      4.647529  0.000  0.000  0.056  0.000  0.000  0.431  0.000  0.144  0.000  0.631
   2.54109      4.254644  0.000  0.000  0.055  0.000  0.000  0.449  0.000  0.150  0.000  0.654
   2.61379      3.874528  0.000  0.000  0.052  0.000  0.000  0.470  0.000  0.157  0.000  0.679
   2.68649      3.511912  0.000  0.000  0.048  0.000  0.000  0.494  0.000  0.165  0.000  0.707
   2.75918      3.171156  0.000  0.000  0.042  0.000  0.000  0.521  0.000  0.174  0.000  0.737
   2.83188      2.856731  0.000  0.000  0.035  0.000  0.000  0.550  0.000  0.183  0.000  0.769
   2.90458      2.719575  0.013  0.006  0.000  0.002  0.446  0.000  0.022  0.000  0.149  0.637
   2.97727      2.890886  0.008  0.007  0.000  0.002  0.430  0.000  0.010  0.000  0.143  0.602
   3.04997      3.111699  0.004  0.008  0.000  0.003  0.421  0.000  0.004  0.000  0.140  0.579
   3.12267      3.346961  0.001  0.006  0.000  0.002  0.421  0.000  0.001  0.000  0.140  0.572
   3.19537      3.540514  0.000  0.002  0.000  0.001  0.432  0.000  0.000  0.000  0.144  0.579
   3.26806      3.618733  0.000  0.000  0.000  0.000  0.440  0.000  0.000  0.000  0.147  0.586
   3.26806      3.618733  0.000  0.000  0.000  0.000  0.440  0.000  0.000  0.000  0.146  0.586
   3.31933      3.602373  0.000  0.000  0.000  0.000  0.439  0.000  0.000  0.000  0.146  0.586
   3.37060      3.553649  0.000  0.000  0.000  0.000  0.438  0.000  0.000  0.000  0.146  0.584
   3.42187      3.473653  0.000  0.000  0.000  0.000  0.436  0.000  0.000  0.000  0.146  0.581
   3.47314      3.364058  0.000  0.000  0.000  0.000  0.433  0.000  0.000  0.000  0.144  0.578
   3.52442      3.227151  0.000  0.000  0.000  0.000  0.431  0.000  0.000  0.000  0.144  0.574
   3.57569      3.065742  0.000  0.000  0.000  0.000  0.428  0.000  0.000  0.000  0.143  0.570
   3.62696      2.882726  0.000  0.000  0.000  0.000  0.425  0.000  0.000  0.000  0.142  0.566
   3.67823      2.681245  0.000  0.000  0.000  0.000  0.422  0.000  0.000  0.000  0.141  0.563
   3.72950      2.464538  0.000  0.000  0.000  0.000  0.421  0.000  0.000  0.000  0.140  0.561
   3.78077      2.235790  0.000  0.000  0.000  0.000  0.421  0.000  0.000  0.000  0.140  0.561
   3.83204      1.998245  0.000  0.000  0.000  0.000  0.422  0.000  0.000  0.000  0.141  0.563
   3.88331      1.755086  0.000  0.000  0.000  0.000  0.426  0.000  0.000  0.000  0.142  0.568
   3.93458      1.509760  0.000  0.000  0.000  0.000  0.433  0.000  0.000  0.000  0.144  0.578
   3.98585      1.265944  0.000  0.000  0.000  0.000  0.445  0.000  0.000  0.000  0.148  0.593
   4.03712      1.360140  0.006  0.000  0.001  0.000  0.000  0.000  0.797  0.000  0.000  0.805
   4.08839      1.471610  0.006  0.000  0.001  0.000  0.000  0.000  0.814  0.000  0.000  0.821
   4.13966      1.553793  0.007  0.000  0.000  0.000  0.000  0.000  0.827  0.000  0.000  0.834
   4.19093      1.604182  0.007  0.000  0.000  0.000  0.000  0.000  0.834  0.000  0.000  0.841
   4.24220      1.621216  0.007  0.000  0.000  0.000  0.000  0.000  0.837  0.000  0.000  0.844
   4.24220      1.621216  0.007  0.000  0.000  0.000  0.000  0.000  0.837  0.000  0.000  0.844
   4.30516      1.626306  0.007  0.000  0.000  0.000  0.000  0.000  0.837  0.000  0.000  0.845
   4.36812      1.641466  0.007  0.000  0.000  0.000  0.000  0.000  0.839  0.000  0.000  0.846
   4.43107      1.666512  0.007  0.000  0.000  0.000  0.000  0.000  0.841  0.000  0.000  0.848
   4.49403      1.700937  0.007  0.000  0.000  0.000  0.000  0.000  0.843  0.000  0.000  0.851
   4.55699      1.744024  0.007  0.000  0.000  0.000  0.000  0.000  0.847  0.000  0.000  0.855
   4.61995      2.025482  0.000  0.000  0.000  0.000  0.000  0.369  0.000  0.123  0.000  0.492
   4.68290      2.397679  0.000  0.000  0.000  0.000  0.000  0.388  0.000  0.129  0.000  0.518
   4.74586      2.747497  0.000  0.000  0.000  0.000  0.000  0.409  0.000  0.136  0.000  0.545
   4.80882      3.070383  0.000  0.000  0.000  0.000  0.000  0.430  0.000  0.143  0.000  0.573
   4.87178      3.362701  0.000  0.000  0.000  0.000  0.000  0.451  0.000  0.150  0.000  0.601
   4.93473      3.622003  0.000  0.000  0.000  0.000  0.000  0.470  0.000  0.157  0.000  0.627
   4.99769      3.847071  0.000  0.000  0.000  0.000  0.000  0.488  0.000  0.163  0.000  0.651
   5.06065      4.037878  0.000  0.000  0.000  0.000  0.000  0.504  0.000  0.168  0.000  0.672
   5.12361      4.195288  0.000  0.000  0.000  0.000  0.000  0.517  0.000  0.172  0.000  0.689
   5.18657      4.320807  0.000  0.000  0.000  0.000  0.000  0.527  0.000  0.176  0.000  0.703
   5.24952      4.416087  0.000  0.000  0.000  0.000  0.000  0.535  0.000  0.178  0.000  0.714
   5.31248      4.482830  0.000  0.000  0.000  0.000  0.000  0.541  0.000  0.180  0.000  0.721
   5.37544      4.522290  0.000  0.000  0.000  0.000  0.000  0.544  0.000  0.181  0.000  0.725
   5.43840      4.535338  0.000  0.000  0.000  0.000  0.000  0.545  0.000  0.182  0.000  0.727
   5.43840      4.535338  0.000  0.000  0.000  0.000  0.000  0.545  0.000  0.182  0.000  0.727
   5.47474      4.509967  0.000  0.000  0.002  0.000  0.000  0.533  0.000  0.178  0.000  0.712
   5.51109      4.448141  0.000  0.000  0.006  0.000  0.000  0.512  0.000  0.171  0.000  0.688
   5.54744      4.419872  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   5.58379      4.416969  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
   5.62014      4.413143  0.000  0.000  0.000  0.000  0.000  0.206  0.000  0.619  0.000  0.825
