#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   6.12902    -33.284583
   6.12902    -33.284583
   6.20172    -33.303808
   6.27441    -33.318473
   6.34711    -33.327755
   6.41981    -33.331049
   6.49250    -33.328045
   6.56520    -33.318713
   6.63790    -33.303326
   6.71060    -33.282370
   6.78329    -33.256714
   6.85599    -33.227390
   6.92869    -33.195632
   7.00138    -33.162792
   7.07408    -33.130386
   7.14678    -33.099809
   7.21948    -33.072526
   7.29217    -33.049843
   7.36487    -33.032790
   7.43757    -33.022225
   7.51026    -33.018642
   7.51026    -33.402571
   7.56153    -33.402780
   7.61281    -33.403448
   7.66408    -33.404527
   7.71535    -33.405999
   7.76662    -33.407810
   7.81789    -33.409919
   7.86916    -33.398537
   7.92043    -33.384915
   7.97170    -33.370675
   8.02297    -33.356195
   8.07424    -33.341881
   8.12551    -33.328127
   8.17678    -33.315308
   8.22805    -33.303769
   8.27932    -33.293864
   8.33059    -33.285844
   8.38186    -33.279940
   8.43313    -33.276340
   8.48440    -33.275156
   8.48440    -33.284583
   8.53567    -33.284777
   8.58694    -33.285350
   8.63821    -33.286304
   8.68948    -33.287588
   8.74075    -33.289192
   8.79203    -33.291071
   8.84330    -33.293163
   8.89457    -33.295409
   8.94584    -33.297742
   8.99711    -33.300108
   9.04838    -33.302441
   9.09965    -33.304681
   9.15092    -33.306754
   9.20219    -33.308634
   9.25346    -33.310231
   9.30473    -33.311512
   9.35600    -33.312459
   9.40727    -33.313024
   9.45854    -33.313201
 
# Band-Index:    4
   9.45854    -33.266633
   9.40727    -33.267826
   9.35600    -33.271364
   9.30473    -33.277150
   9.25346    -33.285025
   9.20219    -33.294762
   9.15092    -33.306055
   9.09965    -33.304677
   9.04838    -33.302437
   8.99711    -33.300104
   8.94584    -33.297738
   8.89457    -33.295405
   8.84330    -33.293159
   8.79203    -33.291067
   8.74075    -33.289188
   8.68948    -33.287584
   8.63821    -33.286300
   8.58694    -33.285346
   8.53567    -33.284773
   8.48440    -33.284579
   8.48440    -33.127353
   8.43313    -33.127195
   8.38186    -33.126754
   8.33059    -33.126027
   8.27932    -33.125031
   8.22805    -33.123803
   8.17678    -33.122372
   8.12551    -33.120775
   8.07424    -33.119039
   8.02297    -33.117244
   7.97170    -33.115421
   7.92043    -33.113620
   7.86916    -33.111890
   7.81789    -33.110289
   7.76662    -33.108858
   7.71535    -33.107634
   7.66408    -33.106633
   7.61281    -33.105900
   7.56153    -33.105459
   7.51026    -33.105337
